data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6323967,682,SAU1055,1055,"07 December 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi soldiers in Al Ramda and near Mahwala in Jaizan. No losses were reported; December 7.",0,1572403797,SAU
6059813,682,SAU1050,1050,"05 December 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Al Jazeera",Regional,"4 Saudi soldiers were reportedly killed during confrontations with Houthi militias near the border areas in Jizan province.",4,1571164547,SAU
6320170,682,SAU1045,1045,"03 December 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi soldiers near Al Khadra and Shurfa in Najran, killing and injuring a number of Saudi soldiers; December 3. Unknown fatalities coded as 10, split between 2 events.",5,1572403792,SAU
6320481,682,SAU1048,1048,"03 December 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi soldiers near Al Khadra and Shurfa in Najran, killing and injuring a number of Saudi soldiers; December 3. Unknown fatalities coded as 10, split between 2 events.",5,1572403793,SAU
6232833,682,SAU1042,1042,"02 December 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Quwah",16.7995,43.225,1,"Yemen News Agency SABA; Al Arabiya",National-Regional,"Saudi forces claim to have killed at least 50 Houthi fighters during a failed offensive into Jizan Region. According to the source, pro-Houthi/Saleh fighters fired Katushka rockets and artillery shells at Saudi positions. Helicopter gunships and airstrikes responded, causing clashes that ended in the killing of at least 50. Fighting was reported in Qays, Quwah and Ghawiyah areas.",17,1572403612,SAU
6232834,682,SAU1043,1043,"02 December 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,Ghawiyah,16.5651,43.111,1,"Al Arabiya; Yemen News Agency SABA",National-Regional,"Saudi forces claim to have killed at least 50 Houthi fighters during a failed offensive into Jizan Region. According to the source, pro-Houthi/Saleh fighters fired Katushka rockets and artillery shells at Saudi positions. Helicopter gunships and airstrikes responded, causing clashes that ended in the killing of at least 50. Fighting was reported in Qays, Quwah and Ghawiyah areas.",16,1572403612,SAU
6320972,682,SAU1037,1037,"01 December 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi soldiers in Al Khashba hill near Al Khadra crossing and Al Shurfa in Najran. No losses were reported; December 1.",0,1572403793,SAU
6320277,682,SAU1039,1039,"01 December 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi soldiers in Al Khashba hill near Al Khadra crossing and Al Shurfa in Najran. No losses were reported; December 1.",0,1572403792,SAU
5745671,682,SAU1036,1036,"30 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Al Arabiya",National,"Clashes between pro-Houthi/Saleh and Saudi military forces, including Saudi airplanes, took place at several military checkpoints in Jizan governorate when after the former entered Saudi territory. ""Dozens"" of pro-Houthi/Saleh fighters were reported killed.",12,1567462128,SAU
5423262,682,SAU1035,1035,"30 November 2017",2017,1,"Strategic developments","Disrupted weapons use","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Asir,"Khamis Mushait",,"Khamis Mushait",18.3,42.7333,2,AP,International,"Detonation: Saudi air defence forces intercepted a ballistic missile fired by pro-Houthi/Saleh forces towards the Khamis Mushait Saudi military camp in Asir governorate. Pro-Houthi media however reported that the missile accurately struck its target. No casualties were reported.",0,1561471426,SAU
6321243,682,SAU1033,1033,"28 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Clashes between pro-Houthi/Saleh and Saudi military forces, including Saudi Apache helicopters, took place in Ash Shurfah military site in Najran governorate when Saudi military forces allegedly tried to recapture the area. ""A number"" of Saudi soldiers were reported killed and dozens injured. Unknown fatalities coded as 10.",10,1572403794,SAU
6322646,682,SAU1034,1034,"28 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Nahuqah,17.4359,44.1157,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces fired rockets at the Nahuqah control centre in Najran governorate. No casualties were reported but the site allegedly burnt.",0,1572403795,SAU
6322533,682,SAU1032,1032,"27 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Wadi al Jarah",16.8165,43.2147,1,"Yemen News Agency SABA",Regional,"Saudi Apache helicopters fired forty missiles at Qamer and Hamidha villages and at the Jara valley in Jizan governorate. No casualties were reported.",0,1572403795,SAU
6322540,682,SAU1028,1028,"27 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen News Agency SABA",Regional,"Saudi air forces carried out an air raid on Magazeh village in Asir governorate. No casualties were reported.",0,1572403795,SAU
6320271,682,SAU1029,1029,"27 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Saudi air forces carried out six air raids on Ash Shurfah area of Najran governorate. No casualties were reported.",0,1572403792,SAU
6322328,682,SAU1030,1030,"27 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Jizan,"Ahad al Musarihah",,Hamdah,16.7619,42.9222,1,"Yemen News Agency SABA",Regional,"Saudi Apache helicopters fired forty missiles at Qamer and Hamidha villages and at the Jara valley in Jizan governorate. No casualties were reported.",0,1572403795,SAU
6323102,682,SAU1031,1031,"27 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,Qamer,16.8056,43.1875,1,"Yemen News Agency SABA",Regional,"Saudi Apache helicopters fired forty missiles at Qamer and Hamidha villages and at the Jara valley in Jizan governorate. No casualties were reported.",0,1572403796,SAU
6320745,682,SAU1027,1027,"26 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh snipers units killed ""a number"" of Saudi soldiers of the port of Alb in Asir governorate. Unknown fatalities coded as 10.",10,1572403793,SAU
6322825,682,SAU1026,1026,"26 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA",Regional,"Saudi air forces carried out an air raid on Al Raboah city in Asir governorate. No casualties were reported.",0,1572403795,SAU
6320808,682,SAU1025,1025,"26 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces fired artillery at Saudi military positions in Al Khadra area of Jizan governorate. Injuries were reported.",0,1572403793,SAU
6321692,682,SAU1024,1024,"24 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Wadi al Jarah",16.8165,43.2147,1,"Yemen News Agency SABA",Regional,"Saudi air forces carried out an air raid on the Jara valley in Jizan governorate. No casualties were reported.",0,1572403794,SAU
6322006,682,SAU1021,1021,"24 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Quwah",16.7995,43.225,1,"Yemen News Agency SABA",Regional,"Saudi Apache helicopters fired sixteen missiles at Qamer and Al Quwah villages in Jizan governorate. No casualties were reported.",0,1572403794,SAU
6322398,682,SAU1023,1023,"24 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,8,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,Qamer,16.8056,43.1875,1,"Yemen News Agency SABA",Regional,"Saudi Apache helicopters fired sixteen missiles at Qamer and Al Quwah villages in Jizan governorate. No casualties were reported.",0,1572403795,SAU
6323867,682,SAU1013,1013,"23 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Fauwaz",17.4783,44.2463,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces fired rockets at Al Fauwaz Saudi military site in Najran governorate. No casualties were reported.",0,1572403797,SAU
6320544,682,SAU1020,1020,"23 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces fired rockets at Rajla Saudi military site in Najran governorate. No casualties were reported.",0,1572403793,SAU
6323877,682,SAU1019,1019,"23 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qarn Muzabbar",16.7868,43.2018,1,"Yemen News Agency SABA",Regional,"Clashes between pro-Houthi/Saleh and Saudi military forces took place in Karn Saudi military site in Jizan governorate when pro-Houthi/Saleh forces allegedly attacked the area. ""Dozens"" of Saudi soldiers were reported killed.",12,1572403797,SAU
6324141,682,SAU1015,1015,"23 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Clashes between pro-Houthi/Saleh and Saudi military forces took place in Ash Shurfah military site in Najran governorate when Saudi military forces allegedly tried to recapture the area. ""Dozens"" of Saudi soldiers were reported killed.",12,1572403797,SAU
6323898,682,SAU1014,1014,"23 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces shelled gatherings of Saudi soldiers in Al Kirs area of Jizan governorate. No casualties were reported.",0,1572403797,SAU
6323954,682,SAU1016,1016,"23 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,Ghawiyah,16.5651,43.111,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces shelled gatherings of Saudi soldiers in the Ghawiyah area of Jizan governorate. No casualties were reported.",0,1572403797,SAU
6323710,682,SAU1017,1017,"23 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal al Dukhan",16.7481,43.214,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces shelled gatherings of Saudi soldiers in Al Dukhan area of Jizan governorate. No casualties were reported.",0,1572403797,SAU
6323844,682,SAU1012,1012,"21 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,1,"Yemen News Agency SABA",Regional,"""A number"" of Saudi soldiers were reportedly killed by a ""military operation"" conducted by the pro-Houthi/Saleh forces on the area of the Saudi Alib crossing point. No further details. Unknown fatalities coded as 10.",10,1572403797,SAU
6323485,682,SAU1009,1009,"19 November 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces claim to have planted a bomb on a military patrol vehicle in Jizan, destroying it. No further info on location or fatatlities.",0,1572403796,SAU
6323487,682,SAU1011,1011,"19 November 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh fighters claim to have destroyed a Saudi military vehicle in Rajla site. Previous events using similar language suggest the use of an IED.",0,1572403796,SAU
6321974,682,SAU1006,1006,"19 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces reportedly fired artillery shells at Saudi soldiers stationed in the military sites of al-Dhaba'a, al-Shabakah, al-Shurfa and Husn al-Hamad in Najran. An airstrike was later reported in the same area.",0,1572403794,SAU
6322569,682,SAU1008,1008,"19 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal Malhama",16.8587,43.1656,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces claim to have shelled Saudi soldiers in al-Ghawih and Malhama in Jizan.",0,1572403795,SAU
6321346,682,SAU1007,1007,"19 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,Ghawiyah,16.5651,43.111,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces claim to have shelled Saudi soldiers in al-Ghawih and Malhama in Jizan.",0,1572403794,SAU
6320391,682,SAU1005,1005,"15 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Najran,17.4933,44.1277,1,"Yemen News Agency SABA",Regional,"""A number"" of Saudi soldiers were reportedly killed by pro-Houthi/Saleh forces during an attack on their position at the al-Shabkah site in Najran. Unknown fatalities coded as 10.",10,1572403792,SAU
5972597,682,SAU5866,5866,"15 November 2017",2017,3,"Violence against civilians",Attack,"Police Forces of Saudi Arabia (2015-)",,1,"Civilians (Saudi Arabia)","Health Workers (Saudi Arabia)",7,17,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,Riyadh,24.6877,46.7219,1,ALQST,National,"In November 2017, according to Saudi Human Rights defenders organisation ALQST, a Saudi doctor was reportedly imprisoned. He is reported to have been tortured several times during his time in prison in Riyadh. He was released in August 2019.",0,1568140723,SAU
6321137,682,SAU1004,1004,"14 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces claim to have shelled Saudi soldiers stationed in the Dahyan Center and al-Khashl tower, Jizan.",0,1572403793,SAU
6320932,682,SAU991,991,"13 November 2017",2017,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Bahtit",16.7856,43.1858,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi military sites in Qayem Zabid, Al Khasl, Al Kirs and Al Bahteit in Jaizan, killing and injuring a number of Saudi soldiers; November 13. Unknown fatalities coded as 10, split among 4 events.",2,1572403793,SAU
6322823,682,SAU994,994,"13 November 2017",2017,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Yadamah,,"Al Makhruq",19.1416,44.4196,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi military sites in Al Makhruq, Al Shabaka, Al Dhaba'ah and Sila in Najran; November 13.",0,1572403795,SAU
6322312,682,SAU999,999,"13 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"An air strike was conducted on al-Khal in Jizan. Unclear what the plane was striking.",0,1572403795,SAU
6322615,682,SAU996,996,"13 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA",Regional,"An airstrike hit al-Rabou'ah city in Asir. No further details. Unclear what is being struck.",0,1572403795,SAU
6320828,682,SAU1002,1002,"13 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly attacked pro Saudi troops in Al Qufal military camp in Najran, killing and injuring a number of them. They also shelled Al Dhaba'ah, Al Shabaka and Rajla in the same area. They reportedly shot dead a pro Saudi fighter near Al Khashba hill in Najran; November 13. Unknown fatalities coded as 10, split between 2 events.",5,1572403793,SAU
6320615,682,SAU992,992,"13 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi military sites in Qayem Zabid, Al Khasl, Al Kirs and Al Bahteit in Jaizan, killing and injuring a number of Saudi soldiers; November 13. Unknown fatalities coded as 10, split among 4 events.",3,1572403793,SAU
6323177,682,SAU993,993,"13 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi military sites in Qayem Zabid, Al Khasl, Al Kirs and Al Bahteit in Jaizan, killing and injuring a number of Saudi soldiers; November 13. Unknown fatalities coded as 10, split among 4 events.",2,1572403796,SAU
6323178,682,SAU998,998,"13 November 2017",2017,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"5 air raids were reported on al-Shurfa'a in Najran. Unclear what was being struck.",0,1572403796,SAU
6321397,682,SAU1001,1001,"13 November 2017",2017,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qaim Zabid",16.7994,43.1678,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi military sites in Qayem Zabid, Al Khasl, Al Kirs and Al Bahteit in Jaizan, killing and injuring a number of Saudi soldiers; November 13. Unknown fatalities coded as 10, split among 4 events.",3,1572403794,SAU
6323171,682,SAU990,990,"12 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qaim Zabid",16.7994,43.1678,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces claim to have killed ""several"" Saudi soliers with artillery fire on their positions in Qa'am Zabid. Unknown fatalities coded as 10.",10,1572403796,SAU
6320387,682,SAU986,986,"11 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Jabal al Sudais",17.4361,44.1611,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Sodais, Salateh and Dhu Rua'in in Najran; November 11.",0,1572403792,SAU
6321215,682,SAU989,989,"11 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Majaza in Asir; November 11.",0,1572403793,SAU
6320212,682,SAU985,985,"11 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal al Dukhan",16.7481,43.214,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Dukhan in Jaizan; November 11.",0,1572403792,SAU
5753781,682,SAU983,983,"11 November 2017",2017,1,Battles,"Armed clash","Police Forces of Saudi Arabia (2015-)",,1,"Unidentified Armed Group (Saudi Arabia)",,3,13,"Middle East","Saudi Arabia","Ash Sharqiyah","Al Qatif",,Tarut,26.5733,50.0403,1,"Arab News",National,"Saudi security forces arrested 2 men after a brief shootout in the town of Tarout, Qatif. The men were slightly injured and were taken to the hospital.",0,1567462139,SAU
6320314,682,SAU987,987,"11 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Qayem Zabid in Jaizan; November 11.",0,1572403792,SAU
6320377,682,SAU984,984,"11 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Shurfa in Najran; November 11.",0,1572403792,SAU
6321223,682,SAU976,976,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,,,0,80,"Middle East","Saudi Arabia",Najran,Najran,,"Al Fauwaz",17.4783,44.2463,1,"Yemen News Agency SABA",Regional,"Pro-Houthi launched a missile (Zilzal 2) at Al Fawaz in Najran; November 9.",0,1572403793,SAU
6320730,682,SAU979,979,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,,,0,80,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro-Houthi fired Katyusha missiles and shells near Al Shurfa; November 9.",0,1572403793,SAU
